year,sourceId,targetId,id,type,citationcount,count
2017,p2574,p1833,5c38b5583a55acc9e54e2249,Co-co-author,14,1
2017,p2574,p1833,634967f990e50fcafdb51601,Co-co-author,14,1
2017,p2574,p2117,5c38b5583a55acc9e54e2249,Co-co-author,14,1
2017,p2574,p2117,634967f990e50fcafdb51601,Co-co-author,14,1
2017,p2574,p2749,5c38b5583a55acc9e54e2249,Co-co-author,14,1
2017,p2574,p2749,634967f990e50fcafdb51601,Co-co-author,14,1
2017,p2587,p1063,599c785a601a182cd25bd9cf,Co-co-author,33,1
2017,p2587,p2132,599c785a601a182cd25bd9cf,Co-co-author,33,1
2017,p2587,p2793,599c785a601a182cd25bd9cf,Co-co-author,33,1
2017,p2592,p1126,573698826e3b12023e742453,Co-co-author,17,1
2017,p2592,p1533,573698826e3b12023e742453,Co-co-author,17,1
2017,p2711,p0386,5c8746614895d9cbc6f9aa6d,Co-co-author,5,1
2017,p2711,p0828,5c8746614895d9cbc6f9aa6d,Co-co-author,5,1
2017,p2711,p1533,5c8746614895d9cbc6f9aa6d,Co-co-author,5,1
2017,p2711,p2537,5c8746614895d9cbc6f9aa6d,Co-co-author,5,1
2017,p2711,p2792,5c8746614895d9cbc6f9aa6d,Co-co-author,5,1
2017,p2724,p0227,599c7b87601a182cd2744b75,Co-co-author,33,1
2017,p2724,p1347,599c7b87601a182cd2744b75,Co-co-author,33,1
2017,p2724,p2054,599c7b87601a182cd2744b75,Co-co-author,33,1
2017,p2724,p2853,599c7b87601a182cd2744b75,Co-co-author,33,1
2017,p2783,p0380,59ae3c0c2bbe271c4c71d753,Co-co-author,57,1
2017,p2783,p0380,5a73cbcc17c44a0b3035f82d,Co-co-author,15,1
2017,p2783,p1533,59ae3c0c2bbe271c4c71d753,Co-co-author,57,1
2017,p2783,p1533,5a73cbcc17c44a0b3035f82d,Co-co-author,15,1
2017,p2783,p2191,59ae3c0c2bbe271c4c71d753,Co-co-author,57,1
2017,p2783,p2191,5a73cbcc17c44a0b3035f82d,Co-co-author,15,1
2017,p2783,p2449,59ae3c0c2bbe271c4c71d753,Co-co-author,57,1
2017,p2783,p2449,5a73cbcc17c44a0b3035f82d,Co-co-author,15,1
2017,p2783,p2484,59ae3c0c2bbe271c4c71d753,Co-co-author,57,1
2017,p2783,p2484,5a73cbcc17c44a0b3035f82d,Co-co-author,15,1
2017,p2801,p1253,599c7857601a182cd25bc09e,Co-co-author,140,1
2017,p2801,p1533,599c7857601a182cd25bc09e,Co-co-author,140,1
2017,p2801,p2957,599c7857601a182cd25bc09e,Co-co-author,140,1
2017,p2904,p1316,58d8303ad649053542fe7050,Co-co-author,40,1
2017,p2904,p1533,58d8303ad649053542fe7050,Co-co-author,40,1
2017,p2904,p2872,58d8303ad649053542fe7050,Co-co-author,40,1
2017,p2904,p2905,58d8303ad649053542fe7050,Co-co-author,40,1
2017,p2904,p2925,58d8303ad649053542fe7050,Co-co-author,40,1
2017,p2909,p0507,58437713ac44360f1082cc19,Co-co-author,62,1
2017,p2909,p1063,58437713ac44360f1082cc19,Co-co-author,62,1
2017,p2909,p1941,58437713ac44360f1082cc19,Co-co-author,62,1
2017,p2909,p2130,58437713ac44360f1082cc19,Co-co-author,62,1
2017,p2909,p2791,58437713ac44360f1082cc19,Co-co-author,62,1
2017,p2916,p1063,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p1063,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2916,p2297,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p2297,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2916,p2395,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p2395,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2916,p2908,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p2908,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2916,p2986,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p2986,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2916,p3032,5a260c8117c44a4ba8a30aac,Co-co-author,185,1
2017,p2916,p3032,634967f990e50fcafdb515fd,Co-co-author,186,1
2017,p2935,p1063,5c89c8df4895d9cbc6ecc227,Co-co-author,43,1
2017,p2935,p2142,5c89c8df4895d9cbc6ecc227,Co-co-author,43,1
2017,p2937,p1164,58d82fc8d649053542fd5aee,Co-co-author,85,1
2017,p2937,p1533,58d82fc8d649053542fd5aee,Co-co-author,85,1
2017,p2937,p1891,58d82fc8d649053542fd5aee,Co-co-author,85,1
2017,p2937,p2393,58d82fc8d649053542fd5aee,Co-co-author,85,1
2017,p2996,p0347,5a260c7817c44a4ba8a2f75a,Co-co-author,20,1
2017,p2996,p1063,5a260c7817c44a4ba8a2f75a,Co-co-author,20,1
2017,p2996,p2432,5a260c7817c44a4ba8a2f75a,Co-co-author,20,1
2017,p2996,p3049,5a260c7817c44a4ba8a2f75a,Co-co-author,20,1
2017,p3062,p1063,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p2636,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p2778,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p2851,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p2942,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p2949,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2017,p3062,p3047,5a260c8417c44a4ba8a3147b,Co-co-author,35,1
2018,p0158,p0828,5d1737903a55ac696b134a5e,Co-co-author,0,1
2018,p0158,p1533,5d1737903a55ac696b134a5e,Co-co-author,0,1
2018,p0158,p1533,633ba49c90e50fcafdfe9eff,Co-co-author,0,1
2018,p0158,p2953,5d1737903a55ac696b134a5e,Co-co-author,0,1
2018,p0173,p0018,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0173,p0281,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0173,p0850,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0173,p1063,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0173,p2882,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0173,p2942,5c8fce214895d9cbc6639911,Co-co-author,1,1
2018,p0180,p1334,59ae0cda0cf284510fa8b3f5,Co-co-author,95,1
2018,p0313,p0433,5c641f13e1cd8e7a34fb7e2a,Co-co-author,2,1
2018,p0313,p1257,5c641f13e1cd8e7a34fb7e2a,Co-co-author,2,1
2018,p0313,p1533,5c641f13e1cd8e7a34fb7e2a,Co-co-author,2,1
2018,p0313,p1911,5c641f13e1cd8e7a34fb7e2a,Co-co-author,2,1
2018,p0313,p2235,5c641f13e1cd8e7a34fb7e2a,Co-co-author,2,1
2018,p0351,p0033,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p1063,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p1511,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2136,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2210,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2228,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2257,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2362,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p2861,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0351,p3001,5aed14c317c44a443815799d,Co-co-author,76,1
2018,p0961,p0018,5d9edbb247c8f76646023ad4,Co-co-author,37,1
2018,p0961,p1063,5d9edbb247c8f76646023ad4,Co-co-author,37,1
2018,p0961,p2324,5d9edbb247c8f76646023ad4,Co-co-author,37,1
2018,p0961,p2958,5d9edbb247c8f76646023ad4,Co-co-author,37,1
2018,p1017,p1802,5a4aef9e17c44a2190f7acf7,Co-co-author,77,1
2018,p1017,p2578,5a4aef9e17c44a2190f7acf7,Co-co-author,77,1
2018,p1238,p0389,5cdd36cfe1cd8e4a49e7ca77,Co-co-author,8,1
2018,p1238,p1274,5cdd36cfe1cd8e4a49e7ca77,Co-co-author,8,1
2018,p1238,p1533,5cdd36cfe1cd8e4a49e7ca77,Co-co-author,8,1
2018,p1369,p1080,5bdc315817c44a1f58a060af,Co-co-author,7,1
2018,p1369,p1533,5bdc315817c44a1f58a060af,Co-co-author,7,1
2018,p1470,p0035,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p0555,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p1063,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p1941,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p2424,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p2955,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1470,p3041,5aed146117c44a4438152dac,Co-co-author,27,1
2018,p1493,p1533,633ba49a90e50fcafdfe9d56,Co-co-author,2,1
2018,p1493,p2574,633ba49a90e50fcafdfe9d56,Co-co-author,2,1
2018,p1800,p0004,5aed14b617c44a4438157271,Co-co-author,13,1
2018,p1800,p0227,5aed14b617c44a4438157271,Co-co-author,13,1
2018,p1800,p0340,5aed14b617c44a4438157271,Co-co-author,13,1
2018,p1804,p0367,5b3d986f17c44a510f7faa96,Co-co-author,2,1
2018,p1804,p1238,5b3d986f17c44a510f7faa96,Co-co-author,2,1
2018,p1804,p1533,5b3d986f17c44a510f7faa96,Co-co-author,2,1
2018,p1804,p2381,5b3d986f17c44a510f7faa96,Co-co-author,2,1
2018,p2007,p1533,59ae0cdb0cf284510fa8b445,Co-co-author,70,1
2018,p2007,p2592,59ae0cdb0cf284510fa8b445,Co-co-author,70,1
2018,p2009,p1533,5c8cf4e64895d9cbc62e1232,Co-co-author,10,1
2018,p2009,p2988,5c8cf4e64895d9cbc62e1232,Co-co-author,10,1
2018,p2084,p1063,5c4ecd697301396d1f0442e7,Co-co-author,0,1
2018,p2130,p1063,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2130,p2191,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2130,p2449,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2130,p2483,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2130,p2783,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2130,p2973,59ae0cda0cf284510fa8b429,Co-co-author,78,1
2018,p2140,p1063,5b3d985e17c44a510f7f98b9,Co-co-author,10,1
2018,p2140,p1063,5bbacb9e17c44aecc4eaffdb,Co-co-author,12,1
2018,p2140,p1520,5bbacb9e17c44aecc4eaffdb,Co-co-author,12,1
2018,p2140,p1592,5bbacb9e17c44aecc4eaffdb,Co-co-author,12,1
2018,p2140,p2074,5b3d985e17c44a510f7f98b9,Co-co-author,10,1
2018,p2140,p2861,5b3d985e17c44a510f7f98b9,Co-co-author,10,1
2018,p2140,p2861,5bbacb9e17c44aecc4eaffdb,Co-co-author,12,1
2018,p2140,p3067,5b3d985e17c44a510f7f98b9,Co-co-author,10,1
2018,p2140,p3067,5bbacb9e17c44aecc4eaffdb,Co-co-author,12,1
2018,p2190,p1063,634826d290e50fcafd9ded79,Co-co-author,0,1
2018,p2190,p2674,634826d290e50fcafd9ded79,Co-co-author,0,1
2018,p2405,p0389,5b67b49517c44aac1c864cc9,Co-co-author,20,1
2018,p2405,p1251,5b67b49517c44aac1c864cc9,Co-co-author,20,1
2018,p2405,p1257,5b67b49517c44aac1c864cc9,Co-co-author,20,1
2018,p2405,p1533,5b67b49517c44aac1c864cc9,Co-co-author,20,1
2018,p2452,p0779,5ac1827b17c44a1fda915d77,Co-co-author,20,1
2018,p2452,p0995,59ae0cda0cf284510fa8b42f,Co-co-author,18,1
2018,p2452,p1063,59ae0cda0cf284510fa8b42f,Co-co-author,18,1
2018,p2452,p1063,5ac1827b17c44a1fda915d77,Co-co-author,20,1
2018,p2452,p1251,59ae0cda0cf284510fa8b42f,Co-co-author,18,1
2018,p2452,p2133,5ac1827b17c44a1fda915d77,Co-co-author,20,1
2018,p2452,p2791,59ae0cda0cf284510fa8b42f,Co-co-author,18,1
2018,p2452,p2935,5ac1827b17c44a1fda915d77,Co-co-author,20,1
2018,p2452,p2958,5ac1827b17c44a1fda915d77,Co-co-author,20,1
2018,p2574,p0314,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p0433,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p1257,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p1533,5c693177f56def9798e7c866,Co-co-author,7,1
2018,p2574,p1533,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p1911,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p2235,5c8dc47b4895d9cbc69f06cd,Co-co-author,20,1
2018,p2574,p2592,5c693177f56def9798e7c866,Co-co-author,7,1
2018,p2895,p1070,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2895,p1238,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2895,p1533,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2895,p2639,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2895,p2778,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2895,p2803,59ae0cda0cf284510fa8b3fc,Co-co-author,43,1
2018,p2896,p0617,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p1063,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p2791,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p2884,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p2909,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p2958,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2896,p2982,59ae0cda0cf284510fa8b40a,Co-co-author,39,1
2018,p2904,p0389,5b1643ba8fbcbf6e5a9bcccc,Co-co-author,41,1
2018,p2904,p1533,5b1643ba8fbcbf6e5a9bcccc,Co-co-author,41,1
2018,p2904,p2468,5b1643ba8fbcbf6e5a9bcccc,Co-co-author,41,1
2018,p2904,p2917,5b1643ba8fbcbf6e5a9bcccc,Co-co-author,41,1
2018,p2904,p2948,5b1643ba8fbcbf6e5a9bcccc,Co-co-author,41,1
2018,p2937,p1533,5b67b4a717c44aac1c865e2b,Co-co-author,1,1
2018,p2937,p3042,5b67b4a717c44aac1c865e2b,Co-co-author,1,1
2018,p2954,p1063,5bdc31c217c44a1f58a0cd89,Co-co-author,3,1
2018,p2954,p1595,5bdc31c217c44a1f58a0cd89,Co-co-author,3,1
2018,p2954,p1941,5bdc31c217c44a1f58a0cd89,Co-co-author,3,1
2018,p2954,p2799,5bdc31c217c44a1f58a0cd89,Co-co-author,3,1
2018,p2958,p0325,5bbacbad17c44aecc4eb03af,Co-co-author,19,1
2018,p2958,p0478,5ac1827b17c44a1fda915d79,Co-co-author,9,1
2018,p2958,p0478,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p2958,p0529,5bbacbad17c44aecc4eb03af,Co-co-author,19,1
2018,p2958,p0961,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p2958,p0966,5ac1827b17c44a1fda915d79,Co-co-author,9,1
2018,p2958,p1063,5ac1827b17c44a1fda915d79,Co-co-author,9,1
2018,p2958,p1063,5bbacbad17c44aecc4eb03af,Co-co-author,19,1
2018,p2958,p1063,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p2958,p1580,5ac1827b17c44a1fda915d79,Co-co-author,9,1
2018,p2958,p2452,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p2958,p2896,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p2958,p2909,5c8f1f2c4895d9cbc62b5a10,Co-co-author,17,1
2018,p3001,p0652,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p0950,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p1014,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p1063,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p2136,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p2139,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p2846,5aed146617c44a4438152e5b,Co-co-author,47,1
2018,p3001,p3057,5aed146617c44a4438152e5b,Co-co-author,47,1
2019,p0102,p1246,5e29726c3a55ac6b5c0891cf,Co-co-author,4,1
2019,p0102,p1533,5e29726c3a55ac6b5c0891cf,Co-co-author,4,1
2019,p0102,p2079,5e29726c3a55ac6b5c0891cf,Co-co-author,4,1
2019,p0102,p2382,5e29726c3a55ac6b5c0891cf,Co-co-author,4,1
2019,p0104,p1211,5c0f8bfdda562944ac9e6350,Co-co-author,13,1
2019,p0104,p1211,5c75743ef56def979892536f,Co-co-author,19,1
2019,p0104,p2578,5c0f8bfdda562944ac9e6350,Co-co-author,13,1
2019,p0104,p2578,5c75743ef56def979892536f,Co-co-author,19,1
2019,p0104,p2578,5e184d4f3a55ac140da25f96,Co-co-author,10,1
2019,p0158,p1533,5cee59e63a55ac8c7df4d8fa,Co-co-author,10,1
2019,p0158,p1647,5cee59e63a55ac8c7df4d8fa,Co-co-author,10,1
2019,p0180,p0057,5c0f890cda562944ac9859eb,Co-co-author,120,1
2019,p0180,p1334,5c0f890cda562944ac9859eb,Co-co-author,120,1
2019,p0180,p2526,5c0f890cda562944ac9859eb,Co-co-author,120,1
2019,p0227,p0340,5c8a6b0f3cb210d271428446,Co-co-author,12,1
2019,p0264,p0377,5c0f88edda562944ac981695,Co-co-author,22,1
2019,p0264,p1533,5c0f88edda562944ac981695,Co-co-author,22,1
2019,p0264,p2110,5c0f88edda562944ac981695,Co-co-author,22,1
2019,p0355,p0227,5ccd736ce1cd8e5f14c606c3,Co-co-author,6,1
2019,p0355,p0702,5ccd736ce1cd8e5f14c606c3,Co-co-author,6,1
2019,p0355,p0703,5ccd736ce1cd8e5f14c606c3,Co-co-author,6,1
2019,p0355,p0704,5ccd736ce1cd8e5f14c606c3,Co-co-author,6,1
2019,p0654,p1063,5b8c9f4a17c44af36f8b6a89,Co-co-author,38,1
2019,p0654,p1429,5b8c9f4a17c44af36f8b6a89,Co-co-author,38,1
2019,p0654,p2791,5b8c9f4a17c44af36f8b6a89,Co-co-author,38,1
2019,p0654,p3011,5b8c9f4a17c44af36f8b6a89,Co-co-author,38,1
2019,p0712,p0057,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0712,p1334,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0712,p1523,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0712,p1545,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0712,p1794,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0712,p1841,5c0f8a56da562944ac9af2c6,Co-co-author,61,1
2019,p0772,p0227,5c49cbf57301396d1ffe152a,Co-co-author,17,1
2019,p0772,p0227,5db9287747c8f766461dc8f4,Co-co-author,14,1
2019,p0772,p0340,5c49cbf57301396d1ffe152a,Co-co-author,17,1
2019,p0772,p0340,5db9287747c8f766461dc8f4,Co-co-author,14,1
2019,p0772,p1492,5db9287747c8f766461dc8f4,Co-co-author,14,1
2019,p0772,p1964,5c49cbf57301396d1ffe152a,Co-co-author,17,1
2019,p0772,p1964,5db9287747c8f766461dc8f4,Co-co-author,14,1
2019,p0779,p0783,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0779,p1063,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0779,p1553,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0779,p2123,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0779,p2638,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0779,p2778,5c62bb99f56def97988a8628,Co-co-author,10,1
2019,p0828,p1533,5cede0e9da562983788c7ad5,Co-co-author,0,1
2019,p1238,p1533,5ceddfb3da56298378790ea4,Co-co-author,22,1
2019,p1238,p2905,5ceddfb3da56298378790ea4,Co-co-author,22,1
2019,p1420,p2578,5d4aaf0110066d675168d30a,Co-co-author,10,1
2019,p1493,p1207,5d04e8f5da56295d08dc9258,Co-co-author,1,1
2019,p1493,p1374,5d04e8f5da56295d08dc9258,Co-co-author,1,1
2019,p1493,p1533,5d04e8f5da56295d08dc9258,Co-co-author,1,1
2019,p1563,p1063,5e184d4f3a55ac140da25fa6,Co-co-author,0,1
2019,p1563,p2916,5e184d4f3a55ac140da25fa6,Co-co-author,0,1
2019,p1594,p0173,5cae00a5e1cd8e4e0c489033,Co-co-author,5,1
2019,p1594,p1063,5cae00a5e1cd8e4e0c489033,Co-co-author,5,1
2019,p1594,p2452,5cae00a5e1cd8e4e0c489033,Co-co-author,5,1
2019,p1594,p2986,5cae00a5e1cd8e4e0c489033,Co-co-author,5,1
2019,p1647,p1493,5d4d47033a55acff992fdfe9,Co-co-author,1,1
2019,p1647,p1533,5d4d47033a55acff992fdfe9,Co-co-author,1,1
2019,p1647,p2592,5d4d47033a55acff992fdfe9,Co-co-author,1,1
2019,p1807,p1063,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p1064,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p1553,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p1900,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p2131,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p2861,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1807,p2958,5ccaceaae1cd8ee42d49554d,Co-co-author,30,1
2019,p1890,p0364,5c0f88edda562944ac98168e,Co-co-author,5,1
2019,p1890,p1533,5c0f88edda562944ac98168e,Co-co-author,5,1
2019,p1903,p1063,5ccaceaae1cd8ee42d49556a,Co-co-author,12,1
2019,p1903,p1864,5ccaceaae1cd8ee42d49556a,Co-co-author,12,1
2019,p2007,p1533,5ce3ad30ced107d4c65b539d,Co-co-author,38,1
2019,p2127,p0654,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p1063,5c0f890cda562944ac9859f5,Co-co-author,19,1
2019,p2127,p1063,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p1436,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p1816,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p2130,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p2452,5c0f890cda562944ac9859f5,Co-co-author,19,1
2019,p2127,p2791,5c0f890cda562944ac9859f5,Co-co-author,19,1
2019,p2127,p2916,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2127,p3032,5c0f890cda562944ac9859f5,Co-co-author,19,1
2019,p2127,p3051,5ccaceaae1cd8ee42d495532,Co-co-author,86,1
2019,p2131,p1063,5d4d47033a55acff992fdfe4,Co-co-author,9,1
2019,p2131,p2664,5d4d47033a55acff992fdfe4,Co-co-author,9,1
2019,p2131,p3032,5d4d47033a55acff992fdfe4,Co-co-author,9,1
2019,p2233,p0968,5c0f8548da562944ac90694c,Co-co-author,18,1
2019,p2233,p1533,5c0f8548da562944ac90694c,Co-co-author,18,1
2019,p2233,p1770,5c0f8548da562944ac90694c,Co-co-author,18,1
2019,p2233,p2689,5c0f8548da562944ac90694c,Co-co-author,18,1
2019,p2381,p0389,5ccaceaae1cd8ee42d495310,Co-co-author,26,1
2019,p2381,p1043,5ccaceaae1cd8ee42d495310,Co-co-author,26,1
2019,p2381,p1533,5ccaceaae1cd8ee42d495310,Co-co-author,26,1
2019,p2381,p2710,5ccaceaae1cd8ee42d495310,Co-co-author,26,1
2019,p2414,p0256,5e2ac35e3a55ac8a8568e16a,Co-co-author,12,1
2019,p2414,p1533,5e2ac35e3a55ac8a8568e16a,Co-co-author,12,1
2019,p2414,p1833,5e2ac35e3a55ac8a8568e16a,Co-co-author,12,1
2019,p2414,p1927,5e2ac35e3a55ac8a8568e16a,Co-co-author,12,1
2019,p2414,p2749,5e2ac35e3a55ac8a8568e16a,Co-co-author,12,1
2019,p2574,p1238,5cf48a1cda56291d5827d689,Co-co-author,52,1
2019,p2574,p1533,5cf48a1cda56291d5827d689,Co-co-author,52,1
2019,p2574,p1533,5cf48a44da56291d582a7dc9,Co-co-author,54,1
2019,p2574,p1606,5cf48a1cda56291d5827d689,Co-co-author,52,1
2019,p2574,p2007,5cf48a44da56291d582a7dc9,Co-co-author,54,1
2019,p2574,p2035,5cf48a1cda56291d5827d689,Co-co-author,52,1
2019,p2574,p2414,5cf48a1cda56291d5827d689,Co-co-author,52,1
2019,p2636,p1106,5d4d47033a55acff992fdffb,Co-co-author,10,1
2019,p2636,p1533,5d4d47033a55acff992fdffb,Co-co-author,10,1
2019,p2636,p2990,5d4d47033a55acff992fdffb,Co-co-author,10,1
2019,p2711,p0828,5d4aaf0110066d675168d2f1,Co-co-author,2,1
2019,p2711,p1533,5d4aaf0110066d675168d2f1,Co-co-author,2,1
2019,p2711,p1533,5d4d47033a55acff992fdff7,Co-co-author,0,1
2019,p2878,p0772,5d270c363a55ac3db2f5559b,Co-co-author,10,1
2019,p2878,p1063,5d270c363a55ac3db2f5559b,Co-co-author,10,1
2019,p2878,p1470,5d270c363a55ac3db2f5559b,Co-co-author,10,1
2019,p2878,p2131,5d270c363a55ac3db2f5559b,Co-co-author,10,1
2019,p2878,p3001,5d270c363a55ac3db2f5559b,Co-co-author,10,1
2019,p2895,p0389,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p1070,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p1238,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p1533,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p2301,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p2778,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2895,p2803,5c0f890cda562944ac9859d5,Co-co-author,35,1
2019,p2896,p0652,5d4aaf0110066d675168d2ea,Co-co-author,10,1
2019,p2896,p0950,5d4aaf0110066d675168d2ea,Co-co-author,10,1
2019,p2896,p1063,5d4aaf0110066d675168d2ea,Co-co-author,10,1
2019,p2896,p2791,5d4aaf0110066d675168d2ea,Co-co-author,10,1
2019,p2896,p2909,5d4aaf0110066d675168d2ea,Co-co-author,10,1
2019,p2916,p0717,5b67b4b417c44aac1c86719f,Co-co-author,171,1
2019,p2916,p1063,5b67b4b417c44aac1c86719f,Co-co-author,171,1
2019,p2916,p1063,5d3ed25a275ded87f97deb3d,Co-co-author,97,1
2019,p2916,p1606,5d3ed25a275ded87f97deb3d,Co-co-author,97,1
2019,p2916,p2035,5d3ed25a275ded87f97deb3d,Co-co-author,97,1
2019,p2958,p0507,5e184d4f3a55ac140da25f8c,Co-co-author,14,1
2019,p2958,p0961,5e184d4f3a55ac140da25f8c,Co-co-author,14,1
2019,p2958,p1063,5e184d4f3a55ac140da25f8c,Co-co-author,14,1
2019,p2958,p2699,5e184d4f3a55ac140da25f8c,Co-co-author,14,1
2019,p2958,p2909,5e184d4f3a55ac140da25f8c,Co-co-author,14,1
2019,p2990,p0828,5e3a928fdf1a9c0c41ebe3b1,Co-co-author,6,1
2019,p2990,p1125,5e3a928fdf1a9c0c41ebe3b1,Co-co-author,6,1
